reviews,star
"ถ้าสนใจมองหาอาหารร้านอีสานในเมืองเชียงใหม่ หลังจากได้ลองชิมอาหารพื้นเมืองกันมาบ้างแล้ว ลองมาชิมกันที่นี่ ร้านสบายใจไก่ย่าง (สาขาเชียงใหม่) ตั้งอยู่ใกล้ ๆ สามแยกฟ้าธานีหรือถ้ามีอายุหน่อยก็บอกว่าอยู่ที่ทางเข้าโรงหนังฟ้าธานีเก่านั่นแหละ สามารถจอดรถได้ที่หน้าร้านเลย หรือว่าจอดในส่วนของด้านหลังร้านก็ได้ คือเข้าถนนศิริมังคลาจารย์จากฝั่งห้วยแก้ว เข้าไปนิดเดียว เลี้ยวขวาจะเป็นลานจอดรถสำหรับร้านอาหาร/ร้านค้าในบริเวณนั้น

การต้อนรับและการบริการก็โอเค เปิดดูเมนูอาหารหลัก ๆ ก็จะเป็นส้มตำ, ไก่ย่างและอาหารอีสานต่าง ๆ
เปิดดูเมนูแล้วน่าสนใจที่ตำไข่เค็มเลยสั่งมา 1 จานตามมาด้วยหมูแดดเดียว, เสือร้องไห้และไม่พลาดกับไก่ย่างสบายใจ

ไก่ย่างสบายใจมาก่อนใคร สั่งมาครึ่งตัว ไก่ย่างร้อน ๆ แห้งกำลังดี เนื้อนุ่ม ไม่เละ หอมสมุนไพรที่ทางร้านได้ทาไว้ที่ส่วนผิว น้ำจิ้มก็อร่อยมีสองแบบคือน้ำจิ้มเปรี้ยวหวานทั่วไปและน้ำจิ้มแจ่ว ก็ช่วยเสริมรสของไก่ย่างให้อร่อยขึ้นไปอีก

รออีกไม่นานตำไข่เค็มก็ตามมา ส้มตำที่มีรสกำลังดี ขนาดว่าตอนสั่งไม่ได้เน้นอะไรเป็นพิเศษ แสดงว่านี่เป็นรสชาติของทางร้าน ไม่เผ็ดมาก ไม่หวาน ไม่เปรี้ยวเกินไป ทานคู่กับไข่เค็มที่ใส่มาด้วย พอแหลก ๆ เพราะโดนตำมา ได้รสเค็มมาตัดกับรสของส้มตำ ใช้ได้เลยครับ

ตามมาด้วยหมูแดดเดียวและเสือร้องไห้ หมูแดดเดียวก็ทอดมาแบบแห้ง ไม่เลี่ยนน้ำมัน มีรสอ่อน ๆ ไม่ต้องจิ้มน้ำจิ้มก็ทานได้เลย ส่วนเสือร้องไห้นั้นผิดคาดว่าตอนแรกคิดว่าอาจจะแข็งตามส่วนของเนื้อที่นำมา แต่ไม่แข็งอย่างที่คิดไว้ก่อน ทางร้านได้นำไปหมักให้นุ่มและปรุงให้ทานได้เลยไม่เหนียว เคี้ยวได้สบาย มีรสอ่อน ๆ นิดเช่นกัน ลองเปลี่ยนไปจิ้มน้ำจิ้มดูบ้างก็ไม่มีอร่อยไปอีกแบบ

สักพักตำไข่เค็มหมด เลยสั่งตำไทยใส่ปูมาอีกจาน ได้รสของปูดองที่ตำกันจริง ๆ ไม่ใช่แค่เด็ดขาปูหรือเอาตัวปูมาใส่แล้วนำมาเสิร์ฟ

ราคาก็ไม่แพง ถือว่าสมราคากับความอิ่มระดับที่ทำให้ง่วงในช่วงบ่ายได้เลย คุ้มค่ามาก
แวะมาลองกันครับ ทั้งอิ่มท้องและสบายใจ สบายกระเป๋ากลับไปแน่นอน",1
"ร้านกาแฟร่ำเปิงร้านนี้ตั้งอยู่ไม่ไกลกับวัดร่ำเปิงค่ะ เป็นบ้านไม้หลังใหญ่ สงบและร่มรื่นมากๆเลยค่ะ 
ส่วนของร้านกาแฟจะเป็นลานด้านหน้าตัวบ้านค่ะ มีเปลญวนให้นอนเอนตัวเล่นด้วยค่ะ 
บรรยากาศของร้านเป็นบรรยากาศแบบเงียบสงบใต้ต้นไม้ใหญ่ค่ะ 
สำหรับเมนูกาแฟสดก็มีให้เลือกเยอะเลยค่ะ ทั้ง ร้อน เย็น หรือถ้าใครไม่ทานกาแฟ ที่นี้ก็มีชาให้เลือกเยอะค่ะ 
เป็นชาอังกฤษ หรือ ชาสมุนไพร พวกอัญชัญ ขิง ใบเตย มะตูม ก็มีค่ะ 
นอกจากนี้ยังมีชาเขียวนม ชาดำเย็น นมชมพู โกโก้ แล้วก็ยังมีน้ำผลไม้คั้นสด 
ที่ปรับเปลี่ยนไปในทุกๆวันด้วยค่ะ วันที่ไปจะมีน้ำสัปปะรด น้ำแอปเปิ้ล น้ำแครอทค่ะ 
นอกจากเครื่องดื่มแล้วก็ยังมีเค้กด้วยค่ะ แต่จะมีแบบเปลี่ยนๆกันไปทุกวันนะคะ 
มีทั้งเค้ก chocolate , white choc cheese , crepe cake , blueberry pie 
coconut cake , strawberry mousse ค่ะ แล้วก็ยังมี คุ้กกี้โฮมเมดด้วยค่ะ 

สำหรับราคาก็ปานกลางค่ะ ไม่ถูก ไม่แพง 
แต่เค้กอร่อย กาแฟก็หอมและอร่อยค่ะ บรรยากาศสบายๆมากๆเหมาะกับการนั่งจิบกาแฟยามเช้า 
เพิ่มความตื่นตัวมากๆเลยค่ะ
",1
ร้านบัวมีมาแต่ดั้งเดิม สังเกตุเห็นได้ง่ายกับโลโก้ดอกบัว พร้อมกับชื่อร้านบนนถนนศรีนครินทร์ก่อนถึงพาราไดซ์ จอดรถหน้าร้านได้เลยค่ะ ร้านมี 2 โซนคือสุกี้ยากี้และโซนอาหารไทย พนักงานต้องรับดีค่ะ อาหารอร่อยเกือบทุกเมนู เช่น ปลากะพงทอดน้ำปลา แกงส้มปลาช่อนแป๊ะซะ ผัดผักหวานและอื่นๆอีกหลายเมนู ปลาทอดกรอบ ตัวโต รสชาติกลมกล่อม เข้มข้นดีค่ะ ต้มยำก็ไม่เลวค่ะ แซ่บดีค่ะ ทะเลซีฟู้ดกะทะร้อนก็เวิร์กนะคะ วัตถุดิบที่ใช้มีคุณภาพดีค่ะ เป็นร้านอาหารที่เหมาะแก่การรวมญาติมากค่ะ ห้องอาหารแต่งไว้งามเหมือนกันค่ะ ราคาสมกับคุณภาพและปริมาณ,1
ร้านอาหารอิตาเลียนที่มีของอร่อยอยู่หลายเมนูในบรรยากาศร้านแสนน่ารัก ให้ความเป็นกันเอง เหมาะทั้งมาเลี้ยงรับแขก หรือมากินกับครอบครัว เพื่อน หรือแฟนได้ทั้งนัเน ราคาอาหารไม่แพงเลยหากเทียบกับรสชาติและคุณภาพอาหาร ของแนะนำคงหนีไม่พ้น ซีซ่าร์สลัด ลาซานญ่า สปาเกตตี้คาร์โบนาร่า และพิซซ่าแป้งบางกรอบกับชีสเต็มๆแผ่น หากชอบก็แนะนำพิซซ่าปาร์ม่าแฮม หรือไม่ก็พิซซ่าลาแปงก็อร่อยเช่นกัน ของหวานก็มีทั้งไอศครีม และ แพนนาคอตตา แนะนำให้ไปลองสักครั้งแล้วจะติดใจแน่นอน,1
ร้านแบล็คแคนยอนมีหลายสาขามาก นอกจากกาแฟแล้วยังมีอาหารทั้งไทยและเทศขายด้วยค่ะ รสชาติไม่เลวเลยทีเดียว เมนูแนะนำคือ ข้าวผัดสะบัดช่อค่ะ อร่อยที่สุดที่เคยทานมา ผัดแบบคลุกคลิกเล็กน้อย มีไก่ผัดกับเห็ดฟาง ต้นหอม พริกหยวก ไข่ รสชาติเยี่ยมยอดมากค่ะ ยำทูน่าทรงเครื่องก็อร่อยค่ะ เพื่อสุขภาพดีค่ะ ราคาปานกลางค่ะ ใครเบื่ออาหารไทยทางร้านก็มีพวกพาสต้าไว้ลิ้มลอง เช่น พาสต้าคาโบนาร่า สเต็กพอร์คช๊อปซอสพริกไทยดำ อร่อยค่ะ หรือจะทานเป็นก๋วยเตี๋ยวราดหน้าไก่สับ น้ำราดหนืดๆ อร่อยดีค่ะ ร้านจะอยู่ที่ชั้น 5 โซนอาหารค่ะ อาหารรอไม่นานมาก ส่วนใหญ่ไปแล้วมีโต๊ะนั่ง พนักงานดูแลดีค่ะ,1
ร้านก๋วยเตี๋ยวที่อยากให้ได้ลอง สำหรับใครที่ชอบแทะกระดูกหมู ขอให้ไปร้านนี้เลยร้านสุดยอด@นิมมานฯ ร้านนี้สุดยอดเรื่องกระดูกหมูจริงๆ ร้านอยู่ริมถนนนิมมานเหมินท์ ร้านนี้มีเมนูขายทั้งข้าวทั้งก๋วยเตี๋ยว ข้าวจะมีข้าวหมูแดง ข้าวหมูกรอบ ข้าวต้มหมู ราคาเริ่มต้น 30 บาท ส่วนก๋วยเตี๋ยว มีน้ำใส ต้มยำ ซุปกระดูกหมู สั่งก๋วยเตี๋ยวเส้นหมี่ซุปกระดูกหมูค่ะ พอมาเสิร์ฟปุ๊บ ร้องโอ้วกันทุกคน เพราะเค้าใส่กระดูกหมูมาเต็มชามเลยค่ะ แทะกระดูดหมูเพลินเลยค่ะ และอร่อยมากๆอิ่มจนจุ ร้านนี้แนะนำเลยจริงๆ,1
"ตอนได้แวะไปแถวเอกมัยเพื่อไปสปาที่ร้านนวดใน park lane พอนวดเสร็จ ก็จัดการหาของกินต่อเลยค่ะ ^^
ร้าน OMU เป็นร้านข้าวห่อไข่แสนอร่อยมากเลยค่ะ ชอบรสชาติมันฝุดๆๆ เลย กินแล้วฟิน อร่อยมากค่ะ เมนูที่สั่งคือ ข้าวห่อไข่ราดครีมซอสอบชีส หอมมาก อร่อยมาก จนลืมเลี่ยนกันไปเลย ราคาก็ใช่ย่อยนะคะ จานละประมาณ 200 บาท เท่านั้นไม่พอตามติดมาด้วยของหวาน Sweet potato & pumpkin mousse ด้วย หุหุ หน้าตาน่ากินมากค่ะ แต่รสชาติไม่ค่อยโดนเท่าไร ถ้าไป จ-ศ แสดงบัตรว่าเป็นพนักงานออฟฟิต จะลด 15% ค่ะ
",1
เป็นร้านขึ้นชื่อย่านลาดพร้าวที่ถ้าได้ลองเข้ามาจะต้องประทับใจทั้งรสชาติและบรรยากาศ นั่งอยู่ในร้านนี้คุณจะได้ฟังเพลงเพราะๆยุคคุณพ่อคุณแม่ยังเป็นวัยรุ่น ซึ่งเปิดจากเครื่องเล่นแผ่นไวนิลได้อารมณ์สุดๆ เรื่องรสชาติอาหารนั้นยิ่งไม่ต้องพูดถึง อร่อยเกือบทุกเมนู คิดไม่ออกก็พยายามดูเมนูไว้ครับ อะไรที่มีสามดาวนี่อร่อยแน่นอน เสนห์อีกอย่างของร้่านนี้เวลาเราสั่งเบียร์ แก้วที่นี่จะเย็นเจี๊ยบจนทำให้เบียร์เป็นวุ้นอยู่เสมอ เอาไปเลยห้าดาว ^^,1
ตอนเที่ยงแถวย่านตรงข้ามโรงเรียน พระหฤทัยคอนแวนต์ จะเจอร้านก๋วยเตี๋ยวลูกชิ้นปลา ต.รุ่งโรจน์ เป็นก๋วยเตี๋ยวน้ำใส มีทั้ง เส้นเล็ก เส้นใหญ่ เส้นหมี่ บะหมี่  ลูกชิ้นปลา มีทั้งราคาธรรมดา 30-35 บาท และ VIP 40-50 บาท โดยให้ลูกชิ้นปลาเยอะมาก แบบว่าเกือบ 10 ลูกเลยที่เดียว แถมเมนูที่ต้องซื้อกลับมา ตลอดตลอด คือ เก๊๊ยวทอด 2 ชิ้น 5 บาท เมนูที่กินประจำคือ เส้นเล็กน้ำ VIP ชามใหญ่ บวกกับ เกี๋ยวทอด 10 บาท อิ่มแถมยังถูกอีกด้วย คุ้มจริงๆๆ ,1
"ผ่านร้านนี้ไปมาหลายหนแล้วแต่เพราะหาที่จอดรถยาก จนกระทั่งมี SevenEleven มาเปิดเลยไปจอดที่หน้าเซเว่น ^_^

ร้านนี้เป็นสาขาหลัก แล้วก็มีkiosk อยู่อีกหลายๆแห่งในกรุงเทพ (เคยทานในร้าน Waterside ครั้งนึง) ภายในร้านนี้มีที่นั่งสบายๆทั้งแบบกลุ่มใหญ่หรือ นั่งคุยกันกระหนุงกระหนิงสองต่อสอง 

มาที่รสชาติดีกว่า การมาหลายๆคนเลยได้ลองชิมหลายเมนู ทุกเมนูที่ได้ลองทานไม่มีรสหวานโดด บางเมนูออกรสอมเปรี้ยวจากผลไม้อร่อยชื่นใจ  ปริมาณกำลังพอดีไม่มากเกินไปจนทำให้คำท้ายๆเลี่ยน 

พนักงานบริการดี เอาใจใส่ลูกค้า แนะนำมาลองชิมดูครับ ",1
"Le Bouchon เป็นร้านอาหารฝรั่งเศสเล็กๆเพียงห้องเดียว ที่กลมกลืนอยู่ในแหล่งท่องราตรียามค่ำคืน ซึ่งอยู่ในซอยพัฒพงษ์ 2 ใกล้ฝั่งถนนสุรวงศ์ สามารถจอดรถได้ที่ Foodland เสียค่าจอดนะคะ

เพียงเปิดประตูเข้าไปภายในร้าน คุณก็จะได้พบกับแสงสลัวๆค่อนไปทางมืด ร้านนี้จะเป็นที่รู้จักในหมู่ของชาวต่างชาติ เพราะทุกครั้งที่ไป เจอคนไทยน้อยมาก (ซึ่งชอบ ไม่ต้องกลัวจะเจอคนรู้จักเลย ปกติจะไปเกือบทุก Valentine ’s เพราะไม่ต้องไปแย่งชิงเหมือนร้านอื่นๆ และเจอกับราคาที่เว่อร์เกินเหตุในวันเทศกาลแบบนี้ แถมยังได้ทานอาหารอร่อยๆ ถูกปาก เทียบเท่าโรงแรมหรูๆเลยทีเดียวคะ)

อาหารร้านนี้ได้อารมณ์แบบ Home Made French Restaurant เป็นร้านเล็กๆที่มีโต๊ะอยู่แค่ประมาณ 8 โต๊ะ จำนวนที่นั่งแตกต่างกันไป แนะนำว่าก่อนไปควรโทรจอง ไปโดยไม่จองอาจจะไม่มีที่นะคะ ขอเตือน!!! เพราะไปทีไรคนเกือบเต็มตลอด ลูกค้าเข้าเรื่อยๆเลยคะ สามารถสำรองที่นั่ง เบอร์ 02-234-9109 ร้านเปิด 18:00 น.นะคะ

พอนั่งโต๊ะได้สักแป๊ปนึงก็จะมีเมนูเครื่องดื่ม และเป็นที่น่าตกใจคือเมนูอาหาร มาแบบเป็นกระดานอย่างในรูปเลยคะ (ร้านก็มืดผู้สูงอายุอาจจะอ่านไม่ถนัดนิดนึงนะคะ) จำได้ว่าครั้งแรกที่ไปเห็นเมนูแล้วแอบตกใจ งงๆ บวกขำนิดๆ

จานแรกที่มาเสริฟเป็นของเรียกน้ำย่อยคือมะเขือเทศกับชีสโรยเกลือนิดๆ หลังจากนั้นก็จะเป็นขนมปัง และเนย รสชาติของขนมปังใช้ได้เลยคะ ชอบเนยของเค้าอร่อยดี (ทานเยอะไม่ได้เดี๋ยวตัดกำลัง)

เมนูที่สั่งคือ

- Lobster Soup In Puff Pastry  [340.-] 
ห่อหุ้มมาด้วยแป้งพัฟ เราต้องเจาะเค้าลงไปคะ จะเจอซุปที่หอมกลิ่นไหม้ของแป้งนิดๆ และกลิ่นกุ้งอบอวลคล้ายเหมือนได้กลิ่นเปลือกกุ้งเผา จนรอช้าไม่ได้ที่จะต้องลิ้มลองซุปที่เข้มข้น เป็นซุป Lobster ที่รสชาติดีที่สุดเท่าที่ตัวเองเคยทานมา บอกตง ยิ่งนำแป้งพัฟที่ห่อหุ้มลงไปทานด้วยแล้วยิ่งเพิ่มความอร่อยไปอีกแบบคะ เมนูนี้แนะนำว่ามาแล้วต้องสั่งคะ!!!

- Rack of Lamb Provencal Style  [880.-] ซี่โครงแกะย่างมากับเครื่องเทศตามแบบฉบับของ Bouchon หมักได้ดีจนเข้าเนื้อทำให้ความรู้สึกว่าได้กลิ่นสาปของแกะน้อยมากๆ คือขอออกตัวไว้ก่อนว่าเป็นคนไม่ทานแกะคะ เรียกได้ว่าไม่ชอบเพราะด้วยกลิ่นเฉพาะตัวของแกะ ทำให้เป็นคนไม่ทานเลยๆๆ แต่ว่าลองชิมจานนี้แล้วรู้สึกได้เลยว่ามันนุ่ม กลิ่นเครื่องเทศแตะจมูก หมักมาได้ดี แต่ก็ชิมเพียงนิดเดียว เพราะยังไงก็ทำใจกับกลิ่นน้องแกะไม่ได้คะ

- Rib Eye Shalolts Sauce  [880.-]
สั่งแบบ Medium Rare ราดด้วยซอสหัวหอมย่างมาได้นุ่มมากๆคะ กำลังพอดีเลย อร่อยจนทานหมดจานคนเดียว เน้นว่าคนเดียวจริงๆ อร่อยอ่ะ ชอบๆ แนะนำสำหรับคนชอบทานเนื้อคะ เครืี่องเคียงที่มีอยู่บนจานก็อร่อยไม่แพ้กัน มันบดและผัดผัก ปรุงรสชาติมาได้ดีจริงๆ จานนี้อร่อยทุกอย่างที่อยู่บนจานทานแบบว่าเกลี้ยงเลยคะ

- Frog Leg [480.-] ขากบคลุกเคล้ามากับกระเทียม น่องอวบอั๋น เนื้อน่องโต้โต กล้ามเป็นมัด


เมนูครั้งหน้าที่อยากลอง เพราะมีคนแนะนำมาว่าอร่อย

• Blue Cheese Pasty  On Green Salad ใครชอบชีสเยิ้มๆทะลัก น่าจะชอบเมนูนี้คะ แป้งข้างนอกกรอบๆ

• Duck Fillet in Orange Sauce อกเป็ดในซอสส้ม

• Cheese & Smoke Salmon in Puff Pastry


การบริการดี พนักงานสาวๆหุ่นดีๆทั้งนั้นเลยคะ

ปล. รีวิวใหม่อีกรอบ เพราะรอบแรกไม่ค่อยละเอียดเท่าที่ควรคะ

",1
"ร้านสเต็กเล็กๆ นี้ตั้งอยู่หลัง มช. ตรงประตูวิศวะ ข้างร้านหัวมุมศิลป์ หน้าร้านมีที่จอดรถสำหรับมอเตอร์ไซค์อยู่ บรรยากาศร้านจัดได้ค่อนข้างสว่าง แสงไฟออกสีส้มนวลๆ มีไวไฟฟรีบริการด้วย (ขอรหัสที่เคาท์เตอร์)

เมนูอาหารมีให้เลือกหลากหลายตั้งแต่ สเต็กไก่ สเต็กหมู สเต็กเนื้อ สเต็กปลา ไส้กรอก สลัด เนื้อบาร์บีคิว เนื้อสะโพก แฮมเบอร์เกอร์ แต่ละเมนูมีการจัดจานค่อนข้างสวยงาม ผักสลัดที่เคียงมาก็สดหอมกรอบ น้ำสลัดรสชาติดี เนื้อสเต็กได้รับการหมักมาอย่างดี เนื้อนุ่ม หอมพริกไทยดำ มีรสชาติที่กลมกล่อมเป็นอย่างยิ่ง

ราคาย่อมเยาว์ เริ่มต้นที่ 59 บาท เหมาะสำหรับนักศึกษาที่อยากเปลี่ยนบรรยากาศมานั่งทานอาหารหรู แต่ก็ไม่ได้ทำร้ายกระเป๋าสตางค์มากเกินไป",1
เป็นร้านเครื่องดื่มอีกหนึ่งร้านที่อยากแนะนำ เค้าขายพวกน้ำมะม่วงต่างๆ ใส่เครื่อง และพวกขนมเยลลี่ชาเขียว ไอศกรีม ข้าวเหนียวมะม่วง ประมาณนี้ วันนี้ได้ชิมน้ำมะม่วงปั่นใส่กิทะ อร่อยเว่อร์ค่ะ มีเนื้ออยู่ด้านบนด้วย ดูดครั้งแรกให้ความรู้สึกเหมือนกินมะม่วงอยู่ เนื้อจริงๆ บางร้านมีแค่กลิ่นค่ะ รสชาติมะม่วงแท้ๆ มีกากใยเล็กน้อย ด้านบนเค้าจะใส่กะทิ จะมันๆ หอมๆ อร่อยมากค่ะ ควรจะคนก่อนเพื่อให้น้ำมะม่วงกับกะทิเป็นเนื้อเดียวกันค่ะ พนักงานบริการดีค่ะ ใส่ใจบริการดีมาก มีโต๊ะนั่ง 2 โต๊ะเล็กๆเท่านั้น เพราะเป็นร้านเล็กๆค่ะ,1
เป็นร้านชานมของไต้หวันที่ขึ้นชื่อความอร่อยที่ไข่มุก ไข่มุกเค้าจะนุ่มไม่ติดกัน หนึบพอดีๆ เม็ดไม่ใหญ่เว่อร์ ชานมก็รสดี ไม่หวานจนเกินไป เคยทานที่จีนรสชาติคล้ายๆกันเลยค่ะ มีมาตรฐานการทำดีค่ะ นอกจากชานมแล้วยังมีพวกมะม่วงปั่น ชาเขียวปั่น ราคาไม่แพงแก้วละประมาณ 35-55 บาท ถ้าเพิ่มท็อปปิ้งก็ตกที่ 5-10 บาทค่ะ คนก็มาซื้อเรื่อยๆนะคะ ร้านจะอยู่ตรงข้ามกับวัตสัน มีพนักงาน 2-3 คน ก็โอนะคะใครมาเที่ยวสยามก็แวะชิ้มกันได้นะคะ,1
"ขนมครกชาววังที่ไหนก็ไม่กรอบขนาดนี้ แถมใช้หัวกะทิอีกด้วย ทานแล้วสัมผัสความมันได้เลยค่ะ หวาน มัน กรอบลงตัวกำลังดี คนขาย2คนแต่งตัวสุภาพ ช่วยกันทำมาหากิน ร้านนี้้เปิดตั้งแต่ช่วงเย็นๆนะคะ ราคาไม่แพง มี20,30 มีหน้าข้าวโพด เผือก ฟักทอง หอม",1
"เป็นร้านในซอย ไม่มีที่จอดรถ ร้านรถเข็น มีโต๊ะนั่งเล็กๆ 2-3 โต๊ะ มีเนื้อสด ตับ เนื้อเปื่อย ไส้เปื่อย  อะไรเปื่อยอีกไม่รู้ดูไม่ออก

ที่ชอบคือ กลิ่นเนื้อชัด หอม น้ำซุปเข้มข้นดี เค็มมัน ลวกเนื้อสดนุ่มพอดี ไม่สุกมาก มันใช่เลย ส่วนไส้นุ่มเปื่อย ไม่มีกลิ่นเหม็นคาวขมแต่อย่างใด ส่วนเนื้อเปื่อยไม่ได้กินค่ะ 
ชามละ 35-40 บาท 
ขายเฉพาะกลางวัน ประมาณสายๆ-บ่ายๆ ขายหมดก็เลิก วันอาทิตย์จะหมดเร็วหน่อย",1
จากชื่อร้านแน่นอนที่สุดว่าเมนูขึ้นชื่อของที่นี่ต้องเป็นหํฉลามแน่นอน ปกติจะเจอเป็นเศศๆถึงจะมาเป็นแพ แต่ก็สู้ที่นี่ไม่ได้เลย ที่นี่เป็นแพ และแต่ละเส้นอ้วนๆกินแล้วกรุบกรอบเต็มๆคำเลย แถมมาเจอเมนูเป๋าฮื้อ ปกติเวลาเราไปกินอาหารจีนยจะเจอเป๋าฮื้อหั่นเป็นแผ่นบางๆ แต่ของที่นี่เป็นก้อนๆเลยจ้า ตกใจมากไม่เคยเจอแบบนี้ หอยเชลล์ที่นี่ก็เป็นก้อนโตๆเลย  ขนมจีบไซท์บิ๊กกุ้งแน่นๆเลย มาตบท้ายด้วยเมนูพุทราทอดร้อนๆอร่อยลืมเลยจ้า,1
ใครอยากมาทานอาหารหรูๆในโรงแรมก็ดีไปอีกแบบ เพราะบริการดีมาก ครั้งนี้มาทานกัน 20 คนได้เลยจองเป็นห้องอาหารจีน เค้าจะมีห้องหลายห้องมาก มีชื่อห้องเป็นเมืองต่างๆของจีนด้วย จะสั่งเป็นอาหารชุดก็ได้หรือเป็นจานๆก็ได้ เมนูแนะนำก็เป๋าฮื้อน้ำแดงและขาห่าน เนื้อเป๋าฮื้อดีมาก ขาห่านก็ไม่เหนียว ไม่เละเกินไป กึ้บๆค่ะ เมนูถัดมาเป็นหูฉลาม ชิ้นใหญ่ดีค่ะ หอมไม่คาว ส่วนเมนูแปลกหน่อยก็หอยกระบอก(ไม่รู้ชื่อเต็มของเขาอะไรนะคะ)เป็นหอยราดหน้าด้วยผัดกระเทียมกับวุ้นเส้นค่ะ ตัวใหญ่มาก หนึบๆดีค่ะไม่เหนียวนะคะ อีกเมนูก็ขาหมู เนื้องี้นุ่มได้ที่เลยค่ะและยังมีอีกหลายเมนูอร่อย ใครกระเป๋าหนักห้ามพลาดเมนูเหลานะคะ ทานเบ็ดเสร็จตกหัวละ 1000 กว่าบาทได้ค่ะ ,1
ผมมากินประมาณเที่ยงกว่าวันนี้เป็นวันธรรมดาไม่ค่อยมีคนอาหารได้เร็วมากรสชาดอร่อยมากครับราคาก่น่าตกใจพอดีเหลือเงินในกระเป๋า500นึกว่าต้องไปกดเพิ่มปริมาณอาหารก่ได้เยอะครับบรรยากาสโอเคครับไม่ได้ดูสกปรกเลยแถมติดชายทะเลด้วย ต้องมาเลยครับร้านนี้,1
วันนี้มีเมนูใหม่ล่าสุดมาแนะนำ น้ำในถ้วยทำไมเป็นลายๆ สงสัยจังว่ามันคืออะไร ที่แท้ก็คือเฉาก๊วยปั่นนั่นเอง ที่นี่ต่างกับที่อื่นตรงที่ใช้การปั่นน้ำแข็งให้เข้ากันกับน้ำเชื่อม โดยใส่เฉาก๊วยลงไปปั่นด้วย ทำให้ดูดได้ง่ายขึ้น ความหวานกำลังดี ลองแวะมาชิมกันดู,1
"บ่ายสามโมงกว่าแล้ว เป็นเวลาที่กำลังง่วงนอนเลยเนอะ เอางี๊ดีกว่า มานั่งอ่านรีวิวของเราแก้ง่วงกันเต๊อะ(ยังอุตสาห์จะจับโยงเข้ามาเกี่ยวกันอีก 55)

ร้าตที่เรากำลังจะเขียนถึงต่อไปนี้มีชื่อร้านว่า ร้านเล่าซา(คลองเตย)ค่ะ แต่เป็นสาขาที่อยู่แถวพัฒนาการนะคะ อยู่ติดซอยโรงเรียนเตรียมอุดมศึกษาพัฒนาการเลยล่ะค่ะ

ร้านนี้เป็นร้านเล็กๆ ออกแนวยาวค่ะ ลูกค้าค่อนข้างเยอะเลยทีเดียวเชียวล่ะ ตอนเที่ยงที่ไปกิน เกือบไม่มีที่นั่งแน่ะ เหอๆ บรรยากาศในร้านจะออกแนวทึมๆไปหน่อย แออัดเล็กๆ และเสียงค่อนข้างจะดังค่ะ

พนักงานที่ร้านน่ารักดีค่ะ บริการดีเยี่ยม เรียกปุ๊บมาปั๊บ ขนาดลูกค้าเยอะนะ ยังดูแลกันทั่วถึงมากค่ะ ^^ น่าประทับใจๆ

ก๋วยเตี๋ยวของที่ร้าน กินคำแรกเราว่าไม่อร่อย(เพราะยังไม่ทันจะได้คลุกก็ตักกินซะแล้ว เหอๆ) เกือบจะปรุงรสเพิ่มแล้วค่ะ พอดีคลุกๆกับน้ำแล้วหม่ำอีกคำ เลยรู้สึกว่า ดีนะที่ยังไม่ใส่เครื่องปรุงเพิ่ม เพราะรสชาติเดิมที่เขาทำมามันอร่อยอยู่แล้วววว ถูกใจที่สุดก็เป็นตัวน้ำก๋วยเตี๋ยวนี่แหละค่ะ รสชาติกำลังดี เราตักน้ำกินจนเกลี้ยงเลยอะค่ะ แหะๆ ต้องบอกเลยว่า ถูกใจใช่เลย แนะนำอย่างแรงค่ะร้านนี้ ^^",1
"ร้านเกี๊ยวซ่า อาหารญี่ปุ่นราคาประหยัด แถมมีเมนูให้เลือกหลายกลายร้านนี้ตั้งอยู่ที่ ตลาดจันทร์กุมาร
การเดินทางคือมาถึงหัวมุมตลาดพิงพยอม ให้เลี้ยวเค้าซอยมาประมาณ 300 เมตรค่ะ ตลาดจะอยู่ซ้ายมือ
ร้านเกี๊ยวซ่าจะตั้งอยู่เป็นร้านแรกเลยค่ะ

สำหรับร้านนี้จะเป็นร้านข้างทางที่ไม่ได้หรูหราอะไรค่ะ แต่อาหารฝีมือรสเด็ดมากๆ
แถมราคาถูกมากๆด้วยค่ะ สำหรับเมนูอาหารที่นี้ค่ะ ก็มีตั้งแต่อาหารญี่ปุ่นทานเล่นเช่น เกี๊ยวซ่า
ที่เป็นสูตรเด็ดของทางร้านค่ะ ห่อแป้งเองนะค่ะ ไม่ได้ใช้แบบสำเร็จรูป แล้วก็อาหารชุดพวก
สเต๊กปลาแซลม่อน ปลาซาบะย่างซีอี๊ว หรือจะเป็นพวกข้าวหน้าหมูชุบแป้งทอดก็มีค่ะ

นอกจากอาหารญี่ปุ่น ยังมีเมนูใหม่เป็นอาหารยุโรปด้วยค่ะ มีทั้งสเต๊กเนื้อราสซอสเกรวี่
หอยแมลงภู่อบชีส เป็ดราดซอสหอมแดงเบค่อน ชื่อหรูๆทั้งนั้นเลยค่ะ

มีเมนูมากมายค่ะแล้วรสชาติอาหารก็เด็ดๆทั้งนั้นค่ะ ทำกันสดๆร้อนๆด้วยครัวเปิดแบบสามารถมองเห็นได้
เสริฟร้อนๆทุกจานค่ะ แถมบริการน้ำฟรีอีกด้วย ราคาก็ถูกมากๆค่ะ คุ้มค่าสุดๆ",1
